0.49113482,-0.9007968,-0.5367162,-0.78984207,0.38392606,0.27248043,-0.20432691,0.012946286,0.845104,0.4700171
0.58411306,-0.55199647,0.6508595,0.8694557,-0.18531945,-0.69741637,-0.17504139,0.09198723,-0.25629604,-0.07932655
-0.6924259,-0.19642422,-0.289717,0.45924214,0.3489476,-0.16715947,0.1609983,-0.8095442,0.6750788,0.15618238
-0.012952432,0.3382288,0.059346337,-0.06871479,-0.58745354,0.07747573,-0.276283,0.23840183,0.61868197,-0.05511575
-1.1896209,0.23767406,0.070548385,0.21973915,0.8168897,-0.33206296,-0.53853405,0.16011341,-0.085595325,0.5156588
0.41020355,0.0061371755,0.56694895,-0.25907448,-0.1500693,0.2250183,0.40678665,-0.73529714,-0.34672025,-0.26161632
0.45997077,-0.4318261,-0.8568525,0.7730318,0.13891694,0.56067985,0.24094401,-0.84828,-0.33336562,0.4760549
-0.098828375,-0.17604648,0.52382797,0.4933113,-0.36456683,-0.625113,-0.10323781,0.1331482,-0.2172615,0.41272253
1.0138576,-0.84916997,-0.05174732,0.13690482,-0.29780903,-0.25793374,0.094584785,0.18443306,-0.09488481,-0.12769617
0.11025898,-0.11307488,0.36166057,0.6370164,-0.9388796,0.4034654,-0.8388403,0.08878749,0.6132639,-0.26260945
0.0335208,-0.3108174,0.66044694,-0.08037433,-0.35349968,0.13567472,0.7040318,-0.5383755,0.26849902,-0.3456743
0.56981117,-0.54120505,0.023188919,0.48990545,-0.27215174,0.58156085,-0.14581247,-0.6325195,0.14758646,-0.43049082
-0.1780339,0.45541364,0.27687117,0.07923629,-0.13737793,-0.5414305,1.0443516,-0.2257983,-0.5474175,-0.62157625
-0.3717735,0.131891,0.09793622,0.688199,-0.013672366,-0.43325952,0.27041858,0.06906406,-0.79658043,-0.052669454
-0.7461194,0.9016693,-0.29828572,-0.6933466,0.22259496,0.030448506,0.6125284,0.2910275,-0.06121222,0.22657643
0.34881467,-0.45861936,-0.68171287,-0.84583163,0.38584644,0.37480754,0.68078434,0.40504625,-0.36000967,0.4069149
-0.26816085,1.0772505,-0.24244781,-0.25177366,-0.49448112,0.79328525,-0.18687224,0.23376417,0.07650404,-0.5824072
-0.21170539,-0.15131067,0.41191244,-0.34330362,0.86340994,-0.109486476,0.30937257,0.09144737,-0.8088586,-0.45369872
-0.8462526,0.2605289,-0.20879145,0.3456851,0.3245501,0.15536451,-0.7045753,-0.3744348,0.6256033,0.2567613
0.17445768,0.018162388,0.5107228,0.14372922,-0.5166008,-0.12917703,-0.28492913,0.07802235,-0.19504581,-0.39474854
-0.092467204,-0.22372885,-0.09663946,-0.44514662,0.6131034,-0.3685672,0.37043175,0.22139356,-0.02720725,0.57758856
0.40302053,-0.25533882,-0.8182925,-0.072332464,-0.019606259,1.0143842,-0.11655908,0.8815426,-0.49463722,0.10421842
0.22911122,0.073072955,0.12222245,0.3628384,-0.33684763,0.34662524,0.45982698,-1.1966023,0.6460073,-0.39243022
-0.6439941,-0.2672902,0.0930678,0.39455023,0.13983892,-0.17435585,-0.6769448,-0.20213008,0.7069501,0.57386047
0.1070934,-0.26844007,-0.2921501,0.17388009,-0.30751213,-0.39654595,-0.18464279,0.3943683,-0.042553056,0.38936138
-0.9440619,0.31273985,0.074050866,0.39630795,0.5657288,-0.7047214,-0.054696433,-0.25948396,0.121336356,1.1587929
-0.0034218193,-0.2766011,0.17776549,-0.10091828,0.5069499,0.18473554,0.33283216,-0.020113109,-0.09759434,-0.6961822
0.37874392,-0.13041168,0.52501196,-0.49253163,0.0844209,-0.43617514,0.44696853,-0.06695265,-0.23840909,0.18657655
-0.13846669,0.20382553,0.7625692,0.5650015,-0.4620898,-0.09067997,-0.3046545,-0.32573798,0.34981856,-0.20283997
0.021953555,-0.5790126,-0.2613141,-0.76623356,0.62049234,0.29175344,0.31021777,0.18435524,-0.39731753,0.17794421
0.08364801,0.18045251,-0.12657732,0.101459846,-0.44986528,0.20993584,-0.8781301,0.36640525,-0.0588899,0.11412838
0.40473077,-0.23098011,-0.20206366,-0.08403719,0.38563177,-0.25303313,-0.708307,0.04860813,0.56320614,-0.24517803
0.12373674,0.0067602955,-0.49672353,1.1039625,0.094405934,1.1137275,0.011744786,-0.64670146,-0.40538853,-0.6190698
-0.42282,0.17868295,-0.3561481,0.23779677,-0.35468596,0.31121573,0.004497426,-0.46233407,1.2528085,0.25752637
0.005017342,-0.027811518,0.83309,-0.9382277,0.44172952,-0.24106468,0.2708016,-0.27514187,0.23963268,-0.24362978
0.16521743,0.17175287,-0.34305283,-0.6450573,0.45344952,0.17914055,0.40872082,-0.8799221,0.4297524,0.31020397
0.41842848,0.6941557,0.3979382,0.45145616,-0.7187086,0.009632094,-0.4920721,0.0005099767,-0.29597053,-0.4958604
-0.17619956,0.70936877,-0.2319489,0.32535958,-0.46367234,0.72457737,-0.44365343,-0.16825484,0.29537025,-0.49743485
-0.18739611,-0.22394757,0.24288628,-0.2865575,0.2733428,-0.011370026,-0.30660298,0.5724378,-0.2420548,0.34618852
-1.173655,0.059070334,-0.15676297,0.1383385,0.61161166,-0.16251583,-0.22730851,0.5098663,0.077895366,-0.008072756
-0.12215636,-0.26214996,-0.29603058,-0.0060936953,0.82743144,0.014575566,0.13588642,0.48438558,-0.6178886,-0.2579634
-0.11874581,-0.037856117,0.08410722,0.15937686,0.27866468,-0.557438,-0.10684971,0.07624,-0.14615928,0.6712723
-0.45858502,-0.2703073,0.89370525,0.41488338,0.50489724,-0.55291045,0.07950298,0.32649028,-0.43722603,-0.15001142
-0.22758645,0.27022874,-0.013865118,-0.16836962,-0.006687148,0.18431292,-0.20785853,-0.07489701,0.28183973,0.16207302
-0.29351085,0.5901911,-0.806542,0.45524725,-0.06289625,0.4052825,-0.8000641,1.0142657,-0.9479251,1.1204941
1.0326041,-0.37586698,-0.23274985,0.035451185,0.015900468,0.13512304,-0.18288806,0.56269217,-0.73884004,-0.1659963
-0.30314034,-0.399404,-0.12402372,0.08096192,0.06031849,-0.34788066,-0.3643238,0.77390975,-0.05576903,0.7163914
-0.9024402,0.4480473,0.38758278,-1.0705492,0.6148551,-0.43284822,0.68976265,0.12151232,0.1683983,-0.56128764
-0.06525506,0.5193751,0.23640932,0.14823163,-0.17154123,0.047965977,0.69554555,-0.7345544,0.50081986,-0.8434566
-0.5332819,0.52665395,0.015745413,0.14612195,0.027650496,-0.08917581,0.4624117,0.053604364,0.02318964,-0.6530836
0.39388546,0.22229062,-0.8668126,-0.44261244,-0.10950047,0.34494704,0.44379723,-0.32624143,-0.19166712,0.26869333
0.5094233,-1.108315,-0.6633638,0.06106012,0.46289077,0.21660568,-0.20436332,-0.3484135,0.54641193,0.15980662
0.5031824,-0.458128,-0.12381131,-0.007706089,-0.5037271,-0.1037371,-0.69733644,0.08409214,0.91501856,0.40696228
-0.3365555,0.232747,-0.65169024,0.19289468,0.04907229,0.48281223,0.51700103,-0.37470758,-0.0072606257,-0.022472417
-0.82072765,0.27703705,-0.40071616,-0.6015414,0.5412272,-0.010760647,0.11319011,-0.7117594,0.747028,0.3955915
-0.96495605,0.6504792,0.15724717,1.2103989,-0.65865654,-0.2886766,-0.5257241,0.65461135,-0.36592242,0.046768486
-0.046969976,-0.37696046,-0.87386775,-0.21982206,0.6685593,0.5765941,-0.23898071,0.17488827,-0.14841089,0.5872709
0.35663435,-0.051821303,0.920259,-0.14033505,-0.42626998,-0.6222076,0.057589483,0.5126915,-0.20644122,-0.2686304
-0.31950602,0.25303844,0.18333732,-0.2112953,-0.5534492,-0.44520527,-0.17560193,0.44205678,0.644583,0.20012563
-0.7434637,0.26008692,-0.19540699,-0.42381817,0.86484915,-0.26784799,-0.17930342,-0.4713548,0.5730674,0.31331387
-0.263425,-0.28311783,-0.29138952,0.5064577,0.78432965,-0.52625406,0.7480958,-0.41887254,-0.0839336,0.2529324
0.04149919,-0.4037931,-0.19539537,0.2110234,0.13234334,0.2312725,-1.1807841,0.18657348,0.07685053,0.38541573
1.0986027,-1.0975344,0.38071564,-0.638349,-0.15865597,0.19484715,-0.07953998,0.9504718,-0.31682485,-0.28355893
-0.27792874,0.22425474,-0.32803848,0.23677595,0.4650929,0.1144638,-0.04181086,0.1955819,-0.7473404,-0.2790235
0.07568914,-0.19697899,0.64963186,0.44425455,0.4464729,-0.24386771,0.34464332,-0.67300034,0.19813384,-0.71334326
0.35079575,-0.24382722,0.27075577,-0.18879849,0.2676795,-0.26790044,-0.22582003,0.14153892,-0.625312,-0.0007919891
0.6047201,-1.2394556,-0.09892006,-0.8474768,0.18884064,0.17868978,0.33061498,0.21338649,0.14082824,0.59634703
-0.12901016,-0.41955963,0.81078327,-0.07794212,-0.63935554,0.18247645,0.044378027,0.24330674,0.322628,-0.6969503
-0.26594555,0.25420445,-0.28155187,0.030585684,0.33236673,-0.27228886,-0.15674166,0.73787665,-0.34251675,-0.033851575
-0.22106323,-0.16101713,-0.34395313,0.0077123176,0.39963436,0.4228579,1.0749404,0.16798069,-0.5571684,-0.98202163
-0.3341683,0.41368452,0.082009286,0.20006844,-0.636684,0.6327127,0.6269745,-0.7680078,0.074108616,-0.74718577
-0.113031104,0.28481513,0.42012545,-0.4125248,0.28687605,-0.5963973,-0.061386805,-0.20132925,0.1374024,0.047386304
-0.8773823,0.7039262,-0.587478,0.80379355,-0.53877646,0.87129194,-0.42143705,0.1794967,-0.20120642,0.22088146
0.4799934,-0.38896742,0.6427389,-0.26670992,-0.2353471,-0.5271177,0.22435763,0.40990728,-0.2550283,-0.398389
-0.23696762,0.20849268,0.049587533,-0.25460196,-0.19626251,0.022079108,0.58710593,-0.17607199,-0.29350504,-0.06909225
0.37255248,0.11352433,0.14790812,-0.58725023,-0.54559094,0.22080083,-0.18671747,-0.2761107,0.16334182,0.09277562
0.69104385,-0.73930526,0.36677548,0.2290104,-0.2626487,-0.33589563,0.41688347,-0.46641463,-0.4815221,0.5416914
-0.0542118,0.081640005,-0.21631171,-0.6470279,0.4485766,-0.27879927,0.62785995,-0.31386566,0.31008893,0.5494311
-0.4229557,0.047169212,0.50980115,-0.41405308,0.14866716,-0.11320483,0.14653717,-0.81240577,0.7648707,-0.009937959
-0.4500433,0.78199965,0.21550924,-0.31345648,-0.44116262,-0.088837594,0.13027616,-0.07627768,0.4386565,-0.353991
-0.5445076,0.5376719,0.27933708,0.6313898,-0.3137005,-0.09688888,-0.80369294,0.32331148,0.5130877,-0.036701594
1.072279,-0.3730023,-0.3476728,-0.63494444,-0.22639066,0.8664671,-0.12063266,0.16093193,-0.26149052,0.03177173
